"unique_id","TEHC_ST"
"66711404989418 103",48
"66711404993318 101",48
"66711404995018 101",48
"66711404995018 102",48
"66711404995018 103",48
"66711404995018 104",48
"66711405703518 101",48
"66711405703518 102",48
"66711405703518 103",48
"66711405703518 104",48
"66711405703518 105",48
"66711405703518 106",48
"66711405737318 101",48
"66711405737318 102",48
"66711405737318 103",48
"66711405751618 101",48
"66711406802918 101",48
"66711406802918 102",48
"66711406814218 101",48
"66711406814218 102",48
"66711406814218 103",48
"66711406814218 104",48
"66711406814218 105",48
"66711408603518 101",48
"66711408624318 101",48
"66711408624318 102",48
"66711408638918 101",48
"66711408638918 102",48
"66711408649418 101",48
"66711408665518 101",48
"66711408665518 102",48
"66711408665518 103",48
"66711408667618 101",48
"66711408667618 102",48
"66711412619718 101",48
"66711412654518 101",48
"66711412654518 102",48
"66711412654518 103",48
"66711412654518 104",48
"66711412661918 101",61
"66711412661918 102",61
"66711412663018 101",48
"66711412663018 102",48
"66711412663018 103",48
"66711412663018 104",48
"66711412675318 101",48
"66711412693318 101",48
"66711412693318 102",48
"66711412695018 101",48
"66711413523318 101",48
"66711413523318 102",48
"66711413523318 103",48
"66711413523318 104",48
"66711413593318 101",48
"66711413593318 102",48
"66711413593318 103",48
"66711419902918 101",48
"66711419914218 101",48
"66711419931918 101",48
"66711419931918 102",48
"66711419949418 101",48
"66711419949418 102",48
"66711419973718 101",48
"66711420903518 101",48
"66711420903518 102",48
"66711420923318 101",6
"66711420923318 102",6
"66711420937318 101",48
"66711420937318 102",48
"66711420937318 103",48
"66711420954518 101",48
"66711420954518 102",48
"66711420954518 103",48
"66711420954518 104",48
"66711420967618 101",48
"66711420967618 102",48
"66711420975518 101",48
"66711420988718 101",48
"66711420988718 102",48
"66711420993318 101",48
"66711421561318 101",48
"66711421561318 102",48
"66711421563118 101",48
"66711421563118 102",48
"66711421567618 101",48
"66711421567618 102",48
"66711421567618 103",48
"66711421568918 101",48
"66711421568918 102",48
"66711421568918 103",48
"66711427617318 101",48
"66711427617318 102",48
"66711427617318 103",48
"66711427617318 104",48
"66711427636018 101",48
"66711427636018 102",48
"66711427661918 101",48
"66711427661918 102",48
"66711427661918 103",48
"66711427689418 101",48
"66711427689418 102",48
"66711427689418 103",48
"66711427689418 104",48
"66711427693318 101",48
"66711427693318 102",48
"66711428506018 101",48
"66711428508618 101",48
"66711428508618 102",48
"66711428508618 103",48
"66711428508618 104",48
"66711428508618 105",48
"66711428517418 101",48
"66711428517418 102",48
"66711428517418 103",48
"66711428519718 101",48
"66711428519718 102",48
"66711428519718 103",48
"66711428529418 101",48
"66711428529418 102",48
"66711428531618 101",48
"66711428563018 101",48
"66711428563018 102",48
"66711428563018 103",48
"66711428563018 104",48
"66711428583118 101",48
"66711428583118 102",48
"66711428583118 103",48
"66711428583118 104",48
"66711428585218 101",48
"66711428585218 102",48
"66711428590318 101",48
"66711428590318 102",48
"66711429449418 101",48
"66711430348218 101",48
"66711430348218 102",48
"66711432003518 101",48
"66711432006718 101",48
"66711432006718 102",48
"66711432006718 103",48
"66711432006718 104",48
"66711432037318 101",48
"66711432067618 101",48
"66711432067618 102",48
"66711432088718 101",48
"66711432088718 102",48
"66711433417318 101",48
"66711433417318 102",48
"66711433436018 101",48
"66711433454518 101",48
"66711433454518 102",48
"66711433454518 103",48
"66711433475318 101",48
"66711433475318 102",48
"66711433475518 101",48
"66711433475518 102",48
"66711433489418 101",48
"66711433489418 102",48
"66711433493318 101",48
"66711433493318 102",48
"66711433493318 103",48
"66711433493318 104",48
"66711433495018 101",48
"66711433495018 102",48
"66711433495018 103",48
"66711433495018 104",48
"66711434402918 101",48
"66711434402918 102",48
"66711434402918 103",48
"66711434402918 104",48
"66711434402918 105",48
"66711434402918 106",48
"66711434402918 107",48
"66711434402918 108",48
"66711434414218 101",48
"66711434414218 102",48
"66711434424318 101",48
"66711434424318 102",48
"66711434424318 103",48
"66711434424318 104",48
"66711434431918 101",48
"66711434431918 102",48
"66711434449418 101",48
"66711434449418 102",48
"66711434465518 101",48
"66711434465518 102",48
"66711434465518 103",48
"66711434468718 101",48
"66711434468718 102",48
"66711434468718 103",48
"66711434468718 104",48
"66711434468718 105",48
"66711438236018 101",48
"66711438236018 102",48
"66711438236018 103",48
"66711438236018 104",48
"66711438236018 105",48
"66711438254518 101",48
"66711438275518 101",48
"66711438275518 102",48
"66711440019718 101",48
"66711440019718 102",48
"66711440020718 101",48
"66711440029418 101",48
"66711440066018 101",48
"66711440094418 101",48
"66711440094418 102",48
"66711440654518 101",48
"66711440654518 102",48
"66711440654518 103",48
"66711440654518 104",48
"66711440675318 101",48
"66711440675318 102",48
"66711440675518 101",48
"66711440675518 102",48
"66711440689418 101",48
"66711440693318 101",48
"66711440693318 102",48
"66711440695018 101",48
"66711440695018 102",48
"66711440695018 103",48
"66711440695018 104",48
"66711440695018 105",48
"66711440817318 101",48
"66711440817318 102",48
"66711440823318 101",48
"66711440823318 102",48
"66711440836018 101",48
"66711440854518 101",48
"66711440861918 101",48
"66711440875318 101",48
"66711440875518 101",48
"66711440875518 102",48
"66711440875518 103",48
"66711440875518 104",48
"66711440875518 105",48
"66711440875518 106",48
"66711440889418 101",48
"66711440893318 101",48
"66711449403518 101",48
"66711449403518 102",48
"66711449403518 103",48
"66711449406718 101",48
"66711449451618 101",48
"66711449461318 101",48
"66711449468718 101",48
"66711449468718 102",48
"66711449468718 103",48
"66711449473718 101",48
"66711449488718 101",48
"66711449488718 102",48
"66711450137318 101",48
"66711450137318 102",48
"66711450161318 101",48
"66711450163118 101",48
"66711450163118 102",48
"66711450168918 101",48
"66711450168918 102",48
"66711450168918 103",48
"66711450188718 101",48
"66711450188718 102",48
"66711450825918 101",48
"66711453303518 101",48
"66711453303518 102",48
"66711453306718 101",48
"66711453306718 102",48
"66711453306718 103",48
"66711453331918 101",48
"66711453331918 102",48
"66711453331918 103",48
"66711453331918 104",48
"66711453331918 105",48
"66711453338918 101",48
"66711453338918 102",48
"66711453338918 103",48
"66711453338918 104",48
"66711453338918 105",48
"66711453338918 106",48
"66711453338918 107",48
"66711453355318 101",48
"66711453361318 101",48
"66711453363118 101",48
"66711453368918 101",48
"66711453388718 101",48
"66711453388718 102",48
"66711453388718 103",48
"66711453388718 104",48
"66711455220718 101",48
"66711455220718 102",48
"66711455229418 101",48
"66711455266018 101",48
"66711455266018 102",48
"66711455283118 101",48
"66711455283118 102",48
"66711455503518 101",48
"66711455536018 101",48
"66711455536018 102",48
"66711455536018 103",48
"66711455593318 101",48
"66711455593318 102",48
"66711455593318 103",48
"66711459706718 101",48
"66711459706718 102",48
"66711459706718 103",48
"66711459706718 104",48
"66711459706718 105",48
"66711459706718 106",48
"66711459706718 107",48
"66711459751618 101",48
"66711459751618 102",48
"66711459761318 101",48
"66711459761318 102",48
"66711459763118 101",48
"66711459763118 102",48
"66711459773718 101",48
"66711459773718 102",48
"66711459788718 101",48
"66711459788718 102",48
"66711459788718 103",48
"66711459788718 104",48
"66711460423318 101",48
"66711460423318 102",48
"66711460423318 103",48
"66711460423318 104",48
"66711460423318 105",48
"66711460475518 101",48
"66711460475518 102",48
"66711460903518 101",48
"66711460937318 101",48
"66711460951618 101",48
"66711460951618 102",48
"66711460967618 101",48
"66711460968918 101",48
"66711460968918 102",48
"66711468402918 101",48
"66711468438918 101",48
"66711468438918 102",48
"66711468438918 103",48
"66711468438918 104",48
"66711468917318 101",48
"66711468917318 102",48
"66711468923318 101",48
"66711468923318 102",48
"66711468948218 101",48
"66711468954518 101",48
"66711468955318 101",48
"66711468955318 102",48
"66711468965518 101",48
"66711468975518 101",48
"66711468995018 101",48
"66711468995018 102",48
"66711468995018 103",48
"66711468995018 104",48
"66711468995018 105",48
"66711468995018 106",48
"66711468995018 107",48
"66711472675318 101",48
"66711472675318 102",48
"66711472675318 103",48
"66711472675518 101",48
"66711472675518 102",48
"66711472689418 101",48
"66711480961318 101",48
"66711480961318 102",48
"66711480968918 101",48
"66711480968918 102",48
"66711481023318 101",48
"66711481089418 101",48
"66711481606018 101",48
"66711481606018 102",48
"66711481608618 101",48
"66711481608618 102",48
"66711481608618 103",48
"66711481608618 104",48
"66711481614918 101",48
"66711481625918 101",48
"66711481625918 102",48
"66711481625918 103",48
"66711481625918 104",48
"66711481625918 105",48
"66711481628318 101",48
"66711481663018 101",48
"66711481666018 101",48
"66711481666018 102",48
"66711481666018 103",48
"66711486017418 101",48
"66711486029118 101",48
"66711486029118 102",48
"66711486029118 103",48
"66711486167618 101",48
"66711493203518 101",48
"66711493203518 102",48
"66711493203518 103",48
"66711493203518 104",48
"66711493223318 101",48
"66711493236018 101",48
"66711493236018 102",48
"66711493237318 101",48
"66711493254518 101",48
"66711493254518 102",48
"66711493261318 101",48
"66711493261318 102",48
"66711493261918 101",48
"66711493261918 102",48
"66711493261918 103",48
"66711493261918 104",48
"66711493267618 101",48
"66711493267618 102",48
"66711493268918 101",48
"66711493268918 102",48
"66711493268918 103",48
"66711493289418 101",48
"66711493289418 102",48
"66711493289418 103",48
"66711493289418 105",48
"66711496706718 101",48
"66711496737318 101",48
"66711496754518 101",48
"66711496754518 102",48
"66711496754518 103",48
"66711496754518 104",48
"66711496767618 101",48
"66711496767618 102",48
"66711498803518 101",48
"66711498803518 102",48
"66711498803518 103",48
"66711498803518 104",61
"66711498803518 105",48
"66711498806718 101",48
"66711498806718 102",48
"66711498806718 103",48
"66711498837318 101",48
"66711498861318 101",48
"66711498861318 102",48
"66711498861318 103",48
"66711498863118 101",48
"66711498863118 102",48
"66711498868918 101",6
"66711498868918 102",6
"66711498873718 101",48
"66711498873718 102",6
"66711498873718 103",48
"66712855063118 101",48
"66712889213818 101",12
"66713301299518 101",18
"66713355096718 101",28
"66713630203518 101",48
"66713630203518 102",48
"66713630237318 101",48
"66713630237318 102",48
"66713630273718 101",48
"66713630273718 102",48
"66713630273718 103",48
"66713630273718 104",48
"66713632351618 101",48
"66713632351618 102",48
"66713632361318 101",48
"66713632361318 102",48
"66713809203518 101",48
"66713809206718 101",48
"66713809263118 101",48
"66713809263118 102",48
"66713809263118 103",48
"66713809263118 104",48
"66713809268918 101",48
"66713809268918 102",48
"66713809268918 103",48
"66713809268918 104",48
"66713809273718 101",61
"66713809273718 102",61
"66713809273718 103",61
"66713809273718 104",61
"66713809273718 105",61
"66713809273718 106",61
"66713813603518 101",48
"66713813637318 101",47
"66713813637318 102",48
"66713813651618 101",48
"66713813651618 102",48
"66713813663118 101",48
"66713813667618 101",48
"66713813667618 102",48
"66713813667618 103",48
"66713813667618 104",48
"66713813667618 105",48
"66713813667618 106",48
"66713813668918 101",48
"66713813668918 102",48
"66713813668918 103",48
"66713813668918 104",48
"66713813688718 101",48
"66713822803518 101",48
"66713822851618 101",48
"66713822861318 101",48
"66713822861318 102",48
"66713822861318 103",48
"66713822861318 104",48
"66713822861318 105",48
"66713822861318 106",48
"66713822863118 101",48
"66713822863118 102",48
"66713822863118 103",48
"66713822863118 104",48
"66713828561318 101",48
"66713828588718 101",6
"66713828588718 102",48
"66713828588718 103",48
"66713835903518 101",48
"66713835906718 101",48
"66713835906718 102",48
"66713835951618 101",48
"66713835963118 101",48
"66713835963118 102",48
"66713835963118 103",48
"66713835963118 104",48
"66713835967618 101",48
"66713835967618 102",48
"66713835967618 103",48
"66713835973718 101",48
"66713835973718 102",48
"66713835988718 101",48
"66713835988718 102",48
"66713835988718 103",48
"66713835988718 104",48
"66713855206718 101",48
"66713855206718 102",48
"66713855206718 103",48
"66713855206718 104",48
"66713855251618 101",48
"66713855251618 102",48
"66713855261318 101",48
"66713855263118 101",48
"66713855273718 101",48
"66713855273718 102",48
"66713868803518 101",48
"66713868868918 101",48
"66713868868918 102",48
"66713881606718 101",48
"66713881606718 102",48
"66713881606718 103",48
"66713881637318 101",48
"66713881637318 102",48
"66713881637318 103",48
"66713881637318 104",48
"66713881637318 105",48
"66713881637318 106",48
"66713881668918 101",48
"66713886037318 101",48
"66713886037318 102",48
"66713886037318 103",48
"66713886061318 101",48
"66713886067618 101",48
"66713886073718 101",48
"66713886073718 102",48
"66713892561318 101",48
"66713892561318 102",48
"66713892567618 101",48
"66713892567618 102",48
"66713892567618 103",48
"66713892573718 101",48
"66717281628318 101",48
"66717281628318 102",48
"66717281644918 101",48
"66717281644918 102",48
"66717281690318 101",48
"66717281690318 102",48
"66717281694618 101",48
"66717281694618 102",48
"66717281694618 103",48
"66717281694618 104",48
"66717281694618 105",48
"66718503706018 101",48
"66718503706018 102",48
"66718503708618 101",48
"66718503708618 102",48
"66718503708618 103",48
"66718503719718 101",48
"66718503719718 102",48
"66718503719718 103",48
"66718503719718 104",48
"66718503719718 105",48
"66718503728318 101",48
"66718503728318 102",48
"66718504308618 101",48
"66718504317418 101",48
"66718504317418 102",48
"66718504329118 101",48
"66718504394618 101",48
"66718508606718 101",48
"66718508606718 102",51
"66718508614218 101",48
"66718508614218 102",48
"66718508614218 103",48
"66718508631918 101",48
"66718508637318 101",48
"66718508637318 102",48
"66718508648218 101",48
"66718508648218 102",48
"66718508649418 101",48
"66718508649418 102",48
"66718508651618 101",48
"66718508651618 102",48
"66718508655318 101",48
"66718508655318 102",48
"66718508655318 103",48
"66718508655318 104",48
"66718508655318 105",48
"66718508661318 101",48
"66718508661318 102",48
"66718508663118 101",48
"66718508663118 102",48
